SerialNo,SubsetNo,X,Y,Xオリジナル,Yオリジナル,垂直ひずみ成分εx,垂直ひずみ成分εy,せん断ひずみ成分γxy,主ひずみε1,主ひずみε2,主せん断ひずみγ1,主ひずみ方向θ,体積ひずみ(平面ひずみ条件)εV,応力0MPa_GN_Resample
454,454,78,3,1398,148,0,0,0,0,0,0,0,0,5
455,455,79,3,1414,148,0,0,0,0,0,0,0,0,5
456,456,80,3,1430,148,0,0,0,0,0,0,0,0,5
457,457,81,3,1446,148,0,0,0,0,0,0,0,0,5
458,458,82,3,1462,148,0,0,0,0,0,0,0,0,5
459,459,83,3,1478,148,0,0,0,0,0,0,0,0,5
460,460,84,3,1494,148,0,0,0,0,0,0,0,0,5
461,461,85,3,1510,148,0,0,0,0,0,0,0,0,5
462,462,86,3,1526,148,0,0,0,0,0,0,0,0,5
463,463,87,3,1542,148,0,0,0,0,0,0,0,0,5
464,464,88,3,1558,148,0,0,0,0,0,0,0,0,5
465,465,89,3,1574,148,0,0,0,0,0,0,0,0,6
466,466,90,3,1590,148,0,0,0,0,0,0,0,0,6
467,467,91,3,1606,148,0,0,0,0,0,0,0,0,6
468,468,92,3,1622,148,0,0,0,0,0,0,0,0,6
469,469,93,3,1638,148,0,0,0,0,0,0,0,0,6
470,470,94,3,1654,148,0,0,0,0,0,0,0,0,6
471,471,95,3,1670,148,0,0,0,0,0,0,0,0,6
472,472,96,3,1686,148,0,0,0,0,0,0,0,0,6
473,473,97,3,1702,148,0,0,0,0,0,0,0,0,6
474,474,98,3,1718,148,0,0,0,0,0,0,0,0,6
475,475,99,3,1734,148,0,0,0,0,0,0,0,0,6
476,476,100,3,1750,148,0,0,0,0,0,0,0,0,7
477,477,101,3,1766,148,0,0,0,0,0,0,0,0,7
478,478,102,3,1782,148,0,0,0,0,0,0,0,0,7
479,479,103,3,1798,148,0,0,0,0,0,0,0,0,7
480,480,104,3,1814,148,0,0,0,0,0,0,0,0,7
481,481,105,3,1830,148,0,0,0,0,0,0,0,0,7
482,482,106,3,1846,148,0,0,0,0,0,0,0,0,8
483,483,107,3,1862,148,0,0,0,0,0,0,0,0,8
484,484,108,3,1878,148,0,0,0,0,0,0,0,0,8
485,485,109,3,1894,148,0,0,0,0,0,0,0,0,8
486,486,110,3,1910,148,0,0,0,0,0,0,0,0,8
487,487,111,3,1926,148,0,0,0,0,0,0,0,0,8
488,488,112,3,1942,148,0,0,0,0,0,0,0,0,8
489,489,113,3,1958,148,0,0,0,0,0,0,0,0,8
490,490,114,3,1974,148,0,0,0,0,0,0,0,0,8
491,491,115,3,1990,148,0,0,0,0,0,0,0,0,8
492,492,116,3,2006,148,0,0,0,0,0,0,0,0,8
493,493,117,3,2022,148,0,0,0,0,0,0,0,0,8
494,494,118,3,2038,148,0,0,0,0,0,0,0,0,8
495,495,119,3,2054,148,0,0,0,0,0,0,0,0,8
496,496,120,3,2070,148,0,0,0,0,0,0,0,0,8
497,497,121,3,2086,148,0,0,0,0,0,0,0,0,8
498,498,122,3,2102,148,0,0,0,0,0,0,0,0,8
499,499,123,3,2118,148,0,0,0,0,0,0,0,0,8
500,500,124,3,2134,148,0,0,0,0,0,0,0,0,1
501,501,0,4,150,164,0,0,0,0,0,0,0,0,1
502,502,1,4,166,164,0,0,0,0,0,0,0,0,1
503,503,2,4,182,164,0,0,0,0,0,0,0,0,1
504,504,3,4,198,164,0,0,0,0,0,0,0,0,1
505,505,4,4,214,164,0,0,0,0,0,0,0,0,1
506,506,5,4,230,164,0,0,0,0,0,0,0,0,1
507,507,6,4,246,164,0,0,0,0,0,0,0,0,1
508,508,7,4,262,164,0,0,0,0,0,0,0,0,1
509,509,8,4,278,164,0,0,0,0,0,0,0,0,1
510,510,9,4,294,164,0,0,0,0,0,0,0,0,1
511,511,10,4,310,164,0,0,0,0,0,0,0,0,1
512,512,11,4,326,164,0,0,0,0,0,0,0,0,1
513,513,12,4,342,164,0,0,0,0,0,0,0,0,1
514,514,13,4,358,164,0,0,0,0,0,0,0,0,1
515,515,14,4,374,164,0,0,0,0,0,0,0,0,1
516,516,15,4,390,164,0,0,0,0,0,0,0,0,1
517,517,16,4,406,164,0,0,0,0,0,0,0,0,1
518,518,17,4,422,164,0,0,0,0,0,0,0,0,1
519,519,18,4,438,164,0,0,0,0,0,0,0,0,1
520,520,19,4,454,164,0,0,0,0,0,0,0,0,1
521,521,20,4,470,164,0,0,0,0,0,0,0,0,1
522,522,21,4,486,164,0,0,0,0,0,0,0,0,1
523,523,22,4,502,164,0,0,0,0,0,0,0,0,1
524,524,23,4,518,164,0,0,0,0,0,0,0,0,9
525,525,24,4,534,164,0,0,0,0,0,0,0,0,9
526,526,25,4,550,164,0,0,0,0,0,0,0,0,9
527,527,26,4,566,164,0,0,0,0,0,0,0,0,9
528,528,27,4,582,164,0,0,0,0,0,0,0,0,9
529,529,28,4,598,164,0,0,0,0,0,0,0,0,9
530,530,29,4,614,164,0,0,0,0,0,0,0,0,2
531,531,30,4,630,164,0,0,0,0,0,0,0,0,2
532,532,31,4,646,164,0,0,0,0,0,0,0,0,2
533,533,32,4,662,164,0,0,0,0,0,0,0,0,2
534,534,33,4,678,164,0,0,0,0,0,0,0,0,2
535,535,34,4,694,164,0,0,0,0,0,0,0,0,2
536,536,35,4,710,164,0,0,0,0,0,0,0,0,2
537,537,36,4,726,164,0,0,0,0,0,0,0,0,2
538,538,37,4,742,164,0,0,0,0,0,0,0,0,2
539,539,38,4,758,164,0,0,0,0,0,0,0,0,2
540,540,39,4,774,164,0,0,0,0,0,0,0,0,2
541,541,40,4,790,164,0,0,0,0,0,0,0,0,2
542,542,41,4,806,164,0,0,0,0,0,0,0,0,2
543,543,42,4,822,164,0,0,0,0,0,0,0,0,2
544,544,43,4,838,164,0,0,0,0,0,0,0,0,2
545,545,44,4,854,164,0,0,0,0,0,0,0,0,2
546,546,45,4,870,164,0,0,0,0,0,0,0,0,2
547,547,46,4,886,164,0,0,0,0,0,0,0,0,2
548,548,47,4,902,164,0,0,0,0,0,0,0,0,2
549,549,48,4,918,164,0,0,0,0,0,0,0,0,2
550,550,49,4,934,164,0,0,0,0,0,0,0,0,2
551,551,50,4,950,164,0,0,0,0,0,0,0,0,2
552,552,51,4,966,164,0,0,0,0,0,0,0,0,2
553,553,52,4,982,164,0,0,0,0,0,0,0,0,2
554,554,53,4,998,164,0,0,0,0,0,0,0,0,2
555,555,54,4,1014,164,0,0,0,0,0,0,0,0,2
556,556,55,4,1030,164,0,0,0,0,0,0,0,0,2
557,557,56,4,1046,164,0,0,0,0,0,0,0,0,2
558,558,57,4,1062,164,0,0,0,0,0,0,0,0,2
559,559,58,4,1078,164,0,0,0,0,0,0,0,0,2
560,560,59,4,1094,164,0,0,0,0,0,0,0,0,2
561,561,60,4,1110,164,0,0,0,0,0,0,0,0,4
562,562,61,4,1126,164,0,0,0,0,0,0,0,0,4
563,563,62,4,1142,164,0,0,0,0,0,0,0,0,4
564,564,63,4,1158,164,0,0,0,0,0,0,0,0,4
565,565,64,4,1174,164,0,0,0,0,0,0,0,0,5
566,566,65,4,1190,164,0,0,0,0,0,0,0,0,5
567,567,66,4,1206,164,0,0,0,0,0,0,0,0,5
568,568,67,4,1222,164,0,0,0,0,0,0,0,0,5
569,569,68,4,1238,164,0,0,0,0,0,0,0,0,5
570,570,69,4,1254,164,0,0,0,0,0,0,0,0,5
571,571,70,4,1270,164,0,0,0,0,0,0,0,0,5
572,572,71,4,1286,164,0,0,0,0,0,0,0,0,5
573,573,72,4,1302,164,0,0,0,0,0,0,0,0,5
574,574,73,4,1318,164,0,0,0,0,0,0,0,0,5
575,575,74,4,1334,164,0,0,0,0,0,0,0,0,5
576,576,75,4,1350,164,0,0,0,0,0,0,0,0,5
577,577,76,4,1366,164,0,0,0,0,0,0,0,0,5
578,578,77,4,1382,164,0,0,0,0,0,0,0,0,5
579,579,78,4,1398,164,0,0,0,0,0,0,0,0,5
580,580,79,4,1414,164,0,0,0,0,0,0,0,0,5
581,581,80,4,1430,164,0,0,0,0,0,0,0,0,5
582,582,81,4,1446,164,0,0,0,0,0,0,0,0,5
583,583,82,4,1462,164,0,0,0,0,0,0,0,0,5
584,584,83,4,1478,164,0,0,0,0,0,0,0,0,5
585,585,84,4,1494,164,0,0,0,0,0,0,0,0,5
586,586,85,4,1510,164,0,0,0,0,0,0,0,0,5
587,587,86,4,1526,164,0,0,0,0,0,0,0,0,5
588,588,87,4,1542,164,0,0,0,0,0,0,0,0,5
589,589,88,4,1558,164,0,0,0,0,0,0,0,0,5
590,590,89,4,1574,164,0,0,0,0,0,0,0,0,5
591,591,90,4,1590,164,0,0,0,0,0,0,0,0,6
592,592,91,4,1606,164,0,0,0,0,0,0,0,0,6
593,593,92,4,1622,164,0,0,0,0,0,0,0,0,6
594,594,93,4,1638,164,0,0,0,0,0,0,0,0,6
595,595,94,4,1654,164,0,0,0,0,0,0,0,0,6
596,596,95,4,1670,164,0,0,0,0,0,0,0,0,6
597,597,96,4,1686,164,0,0,0,0,0,0,0,0,6
598,598,97,4,1702,164,0,0,0,0,0,0,0,0,6
599,599,98,4,1718,164,0,0,0,0,0,0,0,0,6
600,600,99,4,1734,164,0,0,0,0,0,0,0,0,6
601,601,100,4,1750,164,0,0,0,0,0,0,0,0,7
602,602,101,4,1766,164,0,0,0,0,0,0,0,0,7
603,603,102,4,1782,164,0,0,0,0,0,0,0,0,7
604,604,103,4,1798,164,0,0,0,0,0,0,0,0,7
605,605,104,4,1814,164,0,0,0,0,0,0,0,0,7
606,606,105,4,1830,164,0,0,0,0,0,0,0,0,7
607,607,106,4,1846,164,0,0,0,0,0,0,0,0,10
608,608,107,4,1862,164,0,0,0,0,0,0,0,0,10
609,609,108,4,1878,164,0,0,0,0,0,0,0,0,10
610,610,109,4,1894,164,0,0,0,0,0,0,0,0,8
611,611,110,4,1910,164,0,0,0,0,0,0,0,0,8
612,612,111,4,1926,164,0,0,0,0,0,0,0,0,8
613,613,112,4,1942,164,0,0,0,0,0,0,0,0,8
614,614,113,4,1958,164,0,0,0,0,0,0,0,0,8
615,615,114,4,1974,164,0,0,0,0,0,0,0,0,8
616,616,115,4,1990,164,0,0,0,0,0,0,0,0,8
617,617,116,4,2006,164,0,0,0,0,0,0,0,0,8
618,618,117,4,2022,164,0,0,0,0,0,0,0,0,8
619,619,118,4,2038,164,0,0,0,0,0,0,0,0,8
620,620,119,4,2054,164,0,0,0,0,0,0,0,0,8
621,621,120,4,2070,164,0,0,0,0,0,0,0,0,8
622,622,121,4,2086,164,0,0,0,0,0,0,0,0,8
623,623,122,4,2102,164,0,0,0,0,0,0,0,0,8
624,624,123,4,2118,164,0,0,0,0,0,0,0,0,8
625,625,124,4,2134,164,0,0,0,0,0,0,0,0,1
626,626,0,5,150,180,0,0,0,0,0,0,0,0,1
627,627,1,5,166,180,0,0,0,0,0,0,0,0,1
628,628,2,5,182,180,0,0,0,0,0,0,0,0,1
629,629,3,5,198,180,0,0,0,0,0,0,0,0,1
630,630,4,5,214,180,0,0,0,0,0,0,0,0,1
631,631,5,5,230,180,0,0,0,0,0,0,0,0,1
632,632,6,5,246,180,0,0,0,0,0,0,0,0,1
633,633,7,5,262,180,0,0,0,0,0,0,0,0,1
634,634,8,5,278,180,0,0,0,0,0,0,0,0,1
635,635,9,5,294,180,0,0,0,0,0,0,0,0,1
636,636,10,5,310,180,0,0,0,0,0,0,0,0,1
637,637,11,5,326,180,0,0,0,0,0,0,0,0,1
638,638,12,5,342,180,0,0,0,0,0,0,0,0,1
639,639,13,5,358,180,0,0,0,0,0,0,0,0,1
640,640,14,5,374,180,0,0,0,0,0,0,0,0,1
641,641,15,5,390,180,0,0,0,0,0,0,0,0,1
642,642,16,5,406,180,0,0,0,0,0,0,0,0,1
643,643,17,5,422,180,0,0,0,0,0,0,0,0,1
644,644,18,5,438,180,0,0,0,0,0,0,0,0,1
645,645,19,5,454,180,0,0,0,0,0,0,0,0,1
646,646,20,5,470,180,0,0,0,0,0,0,0,0,9
647,647,21,5,486,180,0,0,0,0,0,0,0,0,9
648,648,22,5,502,180,0,0,0,0,0,0,0,0,9
649,649,23,5,518,180,0,0,0,0,0,0,0,0,9
650,650,24,5,534,180,0,0,0,0,0,0,0,0,9
651,651,25,5,550,180,0,0,0,0,0,0,0,0,9
652,652,26,5,566,180,0,0,0,0,0,0,0,0,9
653,653,27,5,582,180,0,0,0,0,0,0,0,0,9
654,654,28,5,598,180,0,0,0,0,0,0,0,0,9
655,655,29,5,614,180,0,0,0,0,0,0,0,0,2
656,656,30,5,630,180,0,0,0,0,0,0,0,0,2
657,657,31,5,646,180,0,0,0,0,0,0,0,0,2
658,658,32,5,662,180,0,0,0,0,0,0,0,0,2
659,659,33,5,678,180,0,0,0,0,0,0,0,0,2
660,660,34,5,694,180,0,0,0,0,0,0,0,0,2
661,661,35,5,710,180,0,0,0,0,0,0,0,0,2
662,662,36,5,726,180,0,0,0,0,0,0,0,0,2
663,663,37,5,742,180,0,0,0,0,0,0,0,0,2
664,664,38,5,758,180,0,0,0,0,0,0,0,0,2
665,665,39,5,774,180,0,0,0,0,0,0,0,0,2
666,666,40,5,790,180,0,0,0,0,0,0,0,0,2
667,667,41,5,806,180,0,0,0,0,0,0,0,0,2
668,668,42,5,822,180,0,0,0,0,0,0,0,0,2
669,669,43,5,838,180,0,0,0,0,0,0,0,0,2
670,670,44,5,854,180,0,0,0,0,0,0,0,0,2
671,671,45,5,870,180,0,0,0,0,0,0,0,0,2
672,672,46,5,886,180,0,0,0,0,0,0,0,0,2
673,673,47,5,902,180,0,0,0,0,0,0,0,0,2
674,674,48,5,918,180,0,0,0,0,0,0,0,0,2
675,675,49,5,934,180,0,0,0,0,0,0,0,0,2
676,676,50,5,950,180,0,0,0,0,0,0,0,0,2
677,677,51,5,966,180,0,0,0,0,0,0,0,0,2
678,678,52,5,982,180,0,0,0,0,0,0,0,0,2
679,679,53,5,998,180,0,0,0,0,0,0,0,0,2
680,680,54,5,1014,180,0,0,0,0,0,0,0,0,2
681,681,55,5,1030,180,0,0,0,0,0,0,0,0,2
682,682,56,5,1046,180,0,0,0,0,0,0,0,0,2
683,683,57,5,1062,180,0,0,0,0,0,0,0,0,2
684,684,58,5,1078,180,0,0,0,0,0,0,0,0,2
685,685,59,5,1094,180,0,0,0,0,0,0,0,0,2
686,686,60,5,1110,180,0,0,0,0,0,0,0,0,4
687,687,61,5,1126,180,0,0,0,0,0,0,0,0,5
688,688,62,5,1142,180,0,0,0,0,0,0,0,0,5
689,689,63,5,1158,180,0,0,0,0,0,0,0,0,5
690,690,64,5,1174,180,0,0,0,0,0,0,0,0,5
691,691,65,5,1190,180,0,0,0,0,0,0,0,0,5
692,692,66,5,1206,180,0,0,0,0,0,0,0,0,5
693,693,67,5,1222,180,0,0,0,0,0,0,0,0,5
694,694,68,5,1238,180,0,0,0,0,0,0,0,0,5
695,695,69,5,1254,180,0,0,0,0,0,0,0,0,5
696,696,70,5,1270,180,0,0,0,0,0,0,0,0,5
697,697,71,5,1286,180,0,0,0,0,0,0,0,0,5
698,698,72,5,1302,180,0,0,0,0,0,0,0,0,5
699,699,73,5,1318,180,0,0,0,0,0,0,0,0,5
700,700,74,5,1334,180,0,0,0,0,0,0,0,0,5
701,701,75,5,1350,180,0,0,0,0,0,0,0,0,5
702,702,76,5,1366,180,0,0,0,0,0,0,0,0,5
703,703,77,5,1382,180,0,0,0,0,0,0,0,0,5
704,704,78,5,1398,180,0,0,0,0,0,0,0,0,5
705,705,79,5,1414,180,0,0,0,0,0,0,0,0,5
706,706,80,5,1430,180,0,0,0,0,0,0,0,0,5
707,707,81,5,1446,180,0,0,0,0,0,0,0,0,5
708,708,82,5,1462,180,0,0,0,0,0,0,0,0,5
709,709,83,5,1478,180,0,0,0,0,0,0,0,0,5
710,710,84,5,1494,180,0,0,0,0,0,0,0,0,5
711,711,85,5,1510,180,0,0,0,0,0,0,0,0,5
712,712,86,5,1526,180,0,0,0,0,0,0,0,0,5
713,713,87,5,1542,180,0,0,0,0,0,0,0,0,5
714,714,88,5,1558,180,0,0,0,0,0,0,0,0,5
715,715,89,5,1574,180,0,0,0,0,0,0,0,0,5
716,716,90,5,1590,180,0,0,0,0,0,0,0,0,5
717,717,91,5,1606,180,0,0,0,0,0,0,0,0,6
718,718,92,5,1622,180,0,0,0,0,0,0,0,0,6
719,719,93,5,1638,180,0,0,0,0,0,0,0,0,6
720,720,94,5,1654,180,0,0,0,0,0,0,0,0,6
721,721,95,5,1670,180,0,0,0,0,0,0,0,0,6
722,722,96,5,1686,180,0,0,0,0,0,0,0,0,6
723,723,97,5,1702,180,0,0,0,0,0,0,0,0,6
724,724,98,5,1718,180,0,0,0,0,0,0,0,0,6
725,725,99,5,1734,180,0,0,0,0,0,0,0,0,6
726,726,100,5,1750,180,0,0,0,0,0,0,0,0,7
727,727,101,5,1766,180,0,0,0,0,0,0,0,0,7
728,728,102,5,1782,180,0,0,0,0,0,0,0,0,7
729,729,103,5,1798,180,0,0,0,0,0,0,0,0,7
730,730,104,5,1814,180,0,0,0,0,0,0,0,0,7
731,731,105,5,1830,180,0,0,0,0,0,0,0,0,7
732,732,106,5,1846,180,0,0,0,0,0,0,0,0,10
733,733,107,5,1862,180,0,0,0,0,0,0,0,0,10
734,734,108,5,1878,180,0,0,0,0,0,0,0,0,10
735,735,109,5,1894,180,0,0,0,0,0,0,0,0,10
736,736,110,5,1910,180,0,0,0,0,0,0,0,0,10
737,737,111,5,1926,180,0,0,0,0,0,0,0,0,10
738,738,112,5,1942,180,0,0,0,0,0,0,0,0,8
739,739,113,5,1958,180,0,0,0,0,0,0,0,0,8
740,740,114,5,1974,180,0,0,0,0,0,0,0,0,8
741,741,115,5,1990,180,0,0,0,0,0,0,0,0,8
742,742,116,5,2006,180,0,0,0,0,0,0,0,0,8
743,743,117,5,2022,180,0,0,0,0,0,0,0,0,8
744,744,118,5,2038,180,0,0,0,0,0,0,0,0,8
745,745,119,5,2054,180,0,0,0,0,0,0,0,0,8
746,746,120,5,2070,180,0,0,0,0,0,0,0,0,8
747,747,121,5,2086,180,0,0,0,0,0,0,0,0,8
748,748,122,5,2102,180,0,0,0,0,0,0,0,0,8
749,749,123,5,2118,180,0,0,0,0,0,0,0,0,8
750,750,124,5,2134,180,0,0,0,0,0,0,0,0,1
751,751,0,6,150,196,0,0,0,0,0,0,0,0,1
752,752,1,6,166,196,0,0,0,0,0,0,0,0,1
753,753,2,6,182,196,0,0,0,0,0,0,0,0,1
754,754,3,6,198,196,0,0,0,0,0,0,0,0,1
755,755,4,6,214,196,0,0,0,0,0,0,0,0,1
756,756,5,6,230,196,0,0,0,0,0,0,0,0,1
757,757,6,6,246,196,0,0,0,0,0,0,0,0,1
758,758,7,6,262,196,0,0,0,0,0,0,0,0,1
759,759,8,6,278,196,0,0,0,0,0,0,0,0,1
760,760,9,6,294,196,0,0,0,0,0,0,0,0,1
761,761,10,6,310,196,0,0,0,0,0,0,0,0,1
762,762,11,6,326,196,0,0,0,0,0,0,0,0,1
763,763,12,6,342,196,0,0,0,0,0,0,0,0,1
764,764,13,6,358,196,0,0,0,0,0,0,0,0,1
765,765,14,6,374,196,0,0,0,0,0,0,0,0,1
766,766,15,6,390,196,0,0,0,0,0,0,0,0,1
767,767,16,6,406,196,0,0,0,0,0,0,0,0,1
768,768,17,6,422,196,0,0,0,0,0,0,0,0,9
769,769,18,6,438,196,0,0,0,0,0,0,0,0,9
770,770,19,6,454,196,0,0,0,0,0,0,0,0,9
771,771,20,6,470,196,0,0,0,0,0,0,0,0,9
772,772,21,6,486,196,0,0,0,0,0,0,0,0,9
773,773,22,6,502,196,0,0,0,0,0,0,0,0,9
774,774,23,6,518,196,0,0,0,0,0,0,0,0,9
775,775,24,6,534,196,0,0,0,0,0,0,0,0,9
776,776,25,6,550,196,0,0,0,0,0,0,0,0,9
777,777,26,6,566,196,0,0,0,0,0,0,0,0,9
778,778,27,6,582,196,0,0,0,0,0,0,0,0,9
779,779,28,6,598,196,0,0,0,0,0,0,0,0,9
780,780,29,6,614,196,0,0,0,0,0,0,0,0,2
781,781,30,6,630,196,0,0,0,0,0,0,0,0,2
782,782,31,6,646,196,0,0,0,0,0,0,0,0,2
783,783,32,6,662,196,0,0,0,0,0,0,0,0,2
784,784,33,6,678,196,0,0,0,0,0,0,0,0,2
785,785,34,6,694,196,0,0,0,0,0,0,0,0,2
786,786,35,6,710,196,0,0,0,0,0,0,0,0,2
787,787,36,6,726,196,0,0,0,0,0,0,0,0,2
788,788,37,6,742,196,0,0,0,0,0,0,0,0,2
789,789,38,6,758,196,0,0,0,0,0,0,0,0,2
790,790,39,6,774,196,0,0,0,0,0,0,0,0,2
791,791,40,6,790,196,0,0,0,0,0,0,0,0,2
792,792,41,6,806,196,0,0,0,0,0,0,0,0,2
793,793,42,6,822,196,0,0,0,0,0,0,0,0,2
794,794,43,6,838,196,0,0,0,0,0,0,0,0,2
795,795,44,6,854,196,0,0,0,0,0,0,0,0,2
796,796,45,6,870,196,0,0,0,0,0,0,0,0,2
797,797,46,6,886,196,0,0,0,0,0,0,0,0,2
798,798,47,6,902,196,0,0,0,0,0,0,0,0,2
799,799,48,6,918,196,0,0,0,0,0,0,0,0,2
800,800,49,6,934,196,0,0,0,0,0,0,0,0,2
801,801,50,6,950,196,0,0,0,0,0,0,0,0,2
802,802,51,6,966,196,0,0,0,0,0,0,0,0,2
803,803,52,6,982,196,0,0,0,0,0,0,0,0,2
804,804,53,6,998,196,0,0,0,0,0,0,0,0,2
805,805,54,6,1014,196,0,0,0,0,0,0,0,0,2
806,806,55,6,1030,196,0,0,0,0,0,0,0,0,2
807,807,56,6,1046,196,0,0,0,0,0,0,0,0,2
808,808,57,6,1062,196,0,0,0,0,0,0,0,0,2
809,809,58,6,1078,196,0,0,0,0,0,0,0,0,2
810,810,59,6,1094,196,0,0,0,0,0,0,0,0,2
811,811,60,6,1110,196,0,0,0,0,0,0,0,0,2
812,812,61,6,1126,196,0,0,0,0,0,0,0,0,2
813,813,62,6,1142,196,0,0,0,0,0,0,0,0,5
814,814,63,6,1158,196,0,0,0,0,0,0,0,0,5
815,815,64,6,1174,196,0,0,0,0,0,0,0,0,5
816,816,65,6,1190,196,0,0,0,0,0,0,0,0,5
817,817,66,6,1206,196,0,0,0,0,0,0,0,0,5
818,818,67,6,1222,196,0,0,0,0,0,0,0,0,5
819,819,68,6,1238,196,0,0,0,0,0,0,0,0,5
820,820,69,6,1254,196,0,0,0,0,0,0,0,0,5
821,821,70,6,1270,196,0,0,0,0,0,0,0,0,5
822,822,71,6,1286,196,0,0,0,0,0,0,0,0,5
823,823,72,6,1302,196,0,0,0,0,0,0,0,0,5
824,824,73,6,1318,196,0,0,0,0,0,0,0,0,5
825,825,74,6,1334,196,0,0,0,0,0,0,0,0,5
826,826,75,6,1350,196,0,0,0,0,0,0,0,0,5
827,827,76,6,1366,196,0,0,0,0,0,0,0,0,5
828,828,77,6,1382,196,0,0,0,0,0,0,0,0,5
829,829,78,6,1398,196,0,0,0,0,0,0,0,0,5
830,830,79,6,1414,196,0,0,0,0,0,0,0,0,5
831,831,80,6,1430,196,0,0,0,0,0,0,0,0,5
832,832,81,6,1446,196,0,0,0,0,0,0,0,0,5
833,833,82,6,1462,196,0,0,0,0,0,0,0,0,5
834,834,83,6,1478,196,0,0,0,0,0,0,0,0,5
835,835,84,6,1494,196,0,0,0,0,0,0,0,0,5
836,836,85,6,1510,196,0,0,0,0,0,0,0,0,5
837,837,86,6,1526,196,0,0,0,0,0,0,0,0,5
838,838,87,6,1542,196,0,0,0,0,0,0,0,0,5
839,839,88,6,1558,196,0,0,0,0,0,0,0,0,5
840,840,89,6,1574,196,0,0,0,0,0,0,0,0,5
841,841,90,6,1590,196,0,0,0,0,0,0,0,0,5
842,842,91,6,1606,196,0,0,0,0,0,0,0,0,5
843,843,92,6,1622,196,0,0,0,0,0,0,0,0,6
844,844,93,6,1638,196,0,0,0,0,0,0,0,0,6
845,845,94,6,1654,196,0,0,0,0,0,0,0,0,6
846,846,95,6,1670,196,0,0,0,0,0,0,0,0,6
847,847,96,6,1686,196,0,0,0,0,0,0,0,0,6
848,848,97,6,1702,196,0,0,0,0,0,0,0,0,6
849,849,98,6,1718,196,0,0,0,0,0,0,0,0,6
850,850,99,6,1734,196,0,0,0,0,0,0,0,0,7
851,851,100,6,1750,196,0,0,0,0,0,0,0,0,7
852,852,101,6,1766,196,0,0,0,0,0,0,0,0,7
853,853,102,6,1782,196,0,0,0,0,0,0,0,0,7
854,854,103,6,1798,196,0,0,0,0,0,0,0,0,7
855,855,104,6,1814,196,0,0,0,0,0,0,0,0,7
856,856,105,6,1830,196,0,0,0,0,0,0,0,0,10
857,857,106,6,1846,196,0,0,0,0,0,0,0,0,10
858,858,107,6,1862,196,0,0,0,0,0,0,0,0,10
859,859,108,6,1878,196,0,0,0,0,0,0,0,0,10
860,860,109,6,1894,196,0,0,0,0,0,0,0,0,10
861,861,110,6,1910,196,0,0,0,0,0,0,0,0,10
862,862,111,6,1926,196,0,0,0,0,0,0,0,0,10
863,863,112,6,1942,196,0,0,0,0,0,0,0,0,10
864,864,113,6,1958,196,0,0,0,0,0,0,0,0,10
865,865,114,6,1974,196,0,0,0,0,0,0,0,0,8
866,866,115,6,1990,196,0,0,0,0,0,0,0,0,8
867,867,116,6,2006,196,0,0,0,0,0,0,0,0,8
868,868,117,6,2022,196,0,0,0,0,0,0,0,0,8
869,869,118,6,2038,196,0,0,0,0,0,0,0,0,8
870,870,119,6,2054,196,0,0,0,0,0,0,0,0,8
871,871,120,6,2070,196,0,0,0,0,0,0,0,0,8
872,872,121,6,2086,196,0,0,0,0,0,0,0,0,8
873,873,122,6,2102,196,0,0,0,0,0,0,0,0,8
874,874,123,6,2118,196,0,0,0,0,0,0,0,0,8
875,875,124,6,2134,196,0,0,0,0,0,0,0,0,1
876,876,0,7,150,212,0,0,0,0,0,0,0,0,1
877,877,1,7,166,212,0,0,0,0,0,0,0,0,1
878,878,2,7,182,212,0,0,0,0,0,0,0,0,1
879,879,3,7,198,212,0,0,0,0,0,0,0,0,1
880,880,4,7,214,212,0,0,0,0,0,0,0,0,1
881,881,5,7,230,212,0,0,0,0,0,0,0,0,1
882,882,6,7,246,212,0,0,0,0,0,0,0,0,1
883,883,7,7,262,212,0,0,0,0,0,0,0,0,1
884,884,8,7,278,212,0,0,0,0,0,0,0,0,1
885,885,9,7,294,212,0,0,0,0,0,0,0,0,1
886,886,10,7,310,212,0,0,0,0,0,0,0,0,1
887,887,11,7,326,212,0,0,0,0,0,0,0,0,1
888,888,12,7,342,212,0,0,0,0,0,0,0,0,1
889,889,13,7,358,212,0,0,0,0,0,0,0,0,9
890,890,14,7,374,212,0,0,0,0,0,0,0,0,9
891,891,15,7,390,212,0,0,0,0,0,0,0,0,9
892,892,16,7,406,212,0,0,0,0,0,0,0,0,9
893,893,17,7,422,212,0,0,0,0,0,0,0,0,9
894,894,18,7,438,212,0,0,0,0,0,0,0,0,9
895,895,19,7,454,212,0,0,0,0,0,0,0,0,9
896,896,20,7,470,212,0,0,0,0,0,0,0,0,9
897,897,21,7,486,212,0,0,0,0,0,0,0,0,9
898,898,22,7,502,212,0,0,0,0,0,0,0,0,9
899,899,23,7,518,212,0,0,0,0,0,0,0,0,9
900,900,24,7,534,212,0,0,0,0,0,0,0,0,9
901,901,25,7,550,212,0,0,0,0,0,0,0,0,9
902,902,26,7,566,212,0,0,0,0,0,0,0,0,9
903,903,27,7,582,212,0,0,0,0,0,0,0,0,9
904,904,28,7,598,212,0,0,0,0,0,0,0,0,9
905,905,29,7,614,212,0,0,0,0,0,0,0,0,9
906,906,30,7,630,212,0,0,0,0,0,0,0,0,9
